TF	TG	Input
Nfe2	Hmbs	1
Nfe2	Il2	1
Nfe2	Tnf	1
Nfe2	Tyms	1
Nfe2l2	Abcc2	1
Nfe2l2	Abcc3	1
Nfe2l2	Abcc4	1
Nfe2l2	Akr1b3	1
Nfe2l2	Areg	1
Nfe2l2	Bcl2	1
Nfe2l2	Bglap	1
Nfe2l2	Bglap3	1
Nfe2l2	Calcoco2	1
Nfe2l2	Cd36	1
Nfe2l2	Cdkn2c	1
Nfe2l2	Cebpb	1
Nfe2l2	Cox17	1
Nfe2l2	Cyp2a5	1
Nfe2l2	Cyp2a5	1
Nfe2l2	Fas	1
Nfe2l2	Fmo3	1
Nfe2l2	Fos	1
Nfe2l2	Gclc	1
Nfe2l2	Gsta1	1
Nfe2l2	Gsta2	1
Nfe2l2	Hmox1	1
Nfe2l2	Hmox1	1
Nfe2l2	Il10	1
Nfe2l2	Keap1	1
Nfe2l2	Keap1	1
Nfe2l2	Krt16	1
Nfe2l2	Mcm7	1
Nfe2l2	Mdm2	1
Nfe2l2	Mgst1	1
Nfe2l2	Mir106b	1
Nfe2l2	Mt1	1
Nfe2l2	Nfatc1	1
Nfe2l2	Nfe2l2	1
Nfe2l2	Nfkb1	1
Nfe2l2	Nqo1	1
Nfe2l2	Nqo1	1
Nfe2l2	Pparg	1
Nfe2l2	Pparg	1
Nfe2l2	Prdx1	1
Nfe2l2	Prdx1	1
Nfe2l2	Prdx2	1
Nfe2l2	Ptgds	1
Nfe2l2	Runx2	1
Nfe2l2	Scarb1	1
Nfe2l2	Sdha	1
Nfe2l2	Slc40a1	1
Nfe2l2	Slc40a1	1
Nfe2l2	Slc7a11	1
Nfe2l2	Sod2	1
Nfe2l2	Sp7	1
Nfe2l2	Sqstm1	1
Nfe2l2	Srxn1	1
Nfe2l2	Srxn1	1
Nfe2l2	Sult1e1	1
Nfe2l2	Tgfb1	1
Nfe2l2	Tnfsf11	1
Nfe2l2	Txnip	1
Nfe2l2	Txnrd1	1
Nfe2l2	Ugt1a6a	1
Nfe2l2	Il10	1
Nfe2l2	Il1rn	1
Nfe2l3	Pla2g7	1
Nfia	Fam89b	1
Nfia	Fam89b	1
Nfia	Gabra6	1
Nfia	Gfap	1
Nfia	Hgf	1
Nfia	Slc2a4	1
Nfib	Col2a1	1
Nfib	Fam89b	1
Nfic	Ccl2	1
Nfic	Col1a1	1
Nfic	Dspp	1
Nfic	Dspp	1
Nfic	Fam89b	1
Nfic	Gfap	1
Nfic	Hgf	1
Nfic	Klf4	1
Nfic	Mbp	1
Nfic	Mt1	1
Nfic	Mt1	1
Nfic	Pdgfa	1
Nfic	Pdgfra	1
Nfil3	Abcb1a	1
Nfil3	Abcb4	1
Nfil3	Arnt	1
Nfil3	Bmp4	1
Nfil3	Cyp7a1	1
Nfil3	Eomes	1
Nfil3	Fgf21	1
Nfil3	Id2	1
Nfil3	Per2	1
Nfil3	Ptgs2	1
Nfil3	Ptgs2	1
Nfix	Ckm	1
Nfix	Fam89b	1
Nfkb1	Adipoq	1
Nfkb1	Adora1	1
Nfkb1	Adora2a	1
Nfkb1	Adora2b	1
Nfkb1	Ager	1
Nfkb1	Agt	1
Nfkb1	Akt1	1
Nfkb1	Aldh3a1	1
Nfkb1	Alox5	1
Nfkb1	Amh	1
Nfkb1	Ankrd2	1
Nfkb1	Apoe	1
Nfkb1	Aqp5	1
Nfkb1	Atp12a	1
Nfkb1	Banp	1
Nfkb1	Bcl2	1
Nfkb1	Bcl2a1d	1
Nfkb1	Bcl2l1	1
Nfkb1	Bcl2l1	1
Nfkb1	Bin1	1
Nfkb1	Birc2	1
Nfkb1	Birc3	1
Nfkb1	Birc3	1
Nfkb1	Xiap	1
Nfkb1	Xiap	1
Nfkb1	Bmp2	1
Nfkb1	Bmpr2	1
Nfkb1	Btk	1
Nfkb1	COX2	1
Nfkb1	Ccl12	1
Nfkb1	Ccl12	1
Nfkb1	Ccl2	1
Nfkb1	Ccl2	1
Nfkb1	Ccl20	1
Nfkb1	Ccl20	1
Nfkb1	Ccl22	1
Nfkb1	Ccl5	1
Nfkb1	Ccl5	1
Nfkb1	Ccl9	1
Nfkb1	Ccnd1	1
Nfkb1	Ccnd1	1
Nfkb1	Ccnd3	1
Nfkb1	Cd38	1
Nfkb1	Cd40	1
Nfkb1	Cd40	1
Nfkb1	Cd7	1
Nfkb1	Cd80	1
Nfkb1	Cd86	1
Nfkb1	Cdk4	1
Nfkb1	Cdkn1a	1
Nfkb1	Cebpa	1
Nfkb1	Cebpb	1
Nfkb1	Cenpj	1
Nfkb1	Cfb	1
Nfkb1	Cflar	1
Nfkb1	Col1a1	1
Nfkb1	Csf1	1
Nfkb1	Csf2	1
Nfkb1	Ctnnb1	1
Nfkb1	Cxadr	1
Nfkb1	Cxcl1	1
Nfkb1	Cxcl1	1
Nfkb1	Cxcl10	1
Nfkb1	Cxcl13	1
Nfkb1	Cxcl15	1
Nfkb1	Cxcl2	1
Nfkb1	Cxcl2	1
Nfkb1	Cyp11a1	1
Nfkb1	Dcst1	1
Nfkb1	Dcst2	1
Nfkb1	Dcstamp	1
Nfkb1	Defb2	1
Nfkb1	Dmp1	1
Nfkb1	Drd2	1
Nfkb1	Dusp1	1
Nfkb1	Ebi3	1
Nfkb1	Ebna1bp2	1
Nfkb1	Edn1	1
Nfkb1	Egfr	1
Nfkb1	Egr2	1
Nfkb1	Elf3	1
Nfkb1	Epas1	1
Nfkb1	Fas	1
Nfkb1	Fas	1
Nfkb1	Fasl	1
Nfkb1	Fbp1	1
Nfkb1	Kdm2a	1
Nfkb1	Fn1	1
Nfkb1	Fos	1
Nfkb1	Foxp3	1
Nfkb1	Fth1	1
Nfkb1	Gadd45b	1
Nfkb1	Gclm	1
Nfkb1	Glrx	1
Nfkb1	Hamp	1
Nfkb1	Hes1	1
Nfkb1	Hmgcr	1
Nfkb1	Hmox1	1
Nfkb1	Hsd11b2	1
Nfkb1	Hsd11b2	1
Nfkb1	Ifnb1	1
Nfkb1	Ifnb1	1
Nfkb1	Ifng	1
Nfkb1	Igf2bp2	1
Nfkb1	Igk	1
Nfkb1	Ikbkb	1
Nfkb1	Il1	1
Nfkb1	Il10	1
Nfkb1	Il12a	1
Nfkb1	Il12a	1
Nfkb1	Il12b	1
Nfkb1	Il12b	1
Nfkb1	Il12b	1
Nfkb1	Il15	1
Nfkb1	Il1a	1
Nfkb1	Il1b	1
Nfkb1	Il1b	1
Nfkb1	Il2	1
Nfkb1	Il2	1
Nfkb1	Il23a	1
Nfkb1	Il23a	1
Nfkb1	Il2ra	1
Nfkb1	Il4	1
Nfkb1	Il6	1
Nfkb1	Il6	1
Nfkb1	Il6	1
Nfkb1	Irf4	1
Nfkb1	Itgam	1
Nfkb1	Junb	1
Nfkb1	Kcnd2	1
Nfkb1	Kcnip2	1
Nfkb1	Kdr	1
Nfkb1	Klf5	1
Nfkb1	Lcn2	1
Nfkb1	Lef1	1
Nfkb1	Lif	1
Nfkb1	Ltc4s	1
Nfkb1	Nudt1	1
Nfkb1	Mapk14	1
Nfkb1	Mbp	1
Nfkb1	Mmp14	1
Nfkb1	Mmp2	1
Nfkb1	Mmp3	1
Nfkb1	Mmp9	1
Nfkb1	Mmp9	1
Nfkb1	Msx1	1
Nfkb1	Myb	1
Nfkb1	Myc	1
Nfkb1	Myc	1
Nfkb1	Myc	1
Nfkb1	Myoz2	1
Nfkb1	Nfkb1	1
Nfkb1	Nfkbia	1
Nfkb1	Nfkbiz	1
Nfkb1	Nfkbiz	1
Nfkb1	Ngb	1
Nfkb1	Nos2	1
Nfkb1	Nos2	1
Nfkb1	Nos2	1
Nfkb1	Nos3	1
Nfkb1	Nqo1	1
Nfkb1	Nrf1	1
Nfkb1	Ntn1	1
Nfkb1	Pck1	1
Nfkb1	Pdk4	1
Nfkb1	Per1	1
Nfkb1	Per2	1
Nfkb1	Phex	1
Nfkb1	Pirb	1
Nfkb1	Pla2g4a	1
Nfkb1	Plaur	1
Nfkb1	Plin2	1
Nfkb1	Pmaip1	1
Nfkb1	Ppara	1
Nfkb1	Ppargc1a	1
Nfkb1	Ppm1d	1
Nfkb1	Ppp1r13l	1
Nfkb1	Ppp1r14a	1
Nfkb1	Prodh	1
Nfkb1	Psme2	1
Nfkb1	Pten	1
Nfkb1	Ptges	1
Nfkb1	Ptgs1	1
Nfkb1	Ptgs2	1
Nfkb1	Ptgs2	1
Nfkb1	Ptgs2	1
Nfkb1	Ptpn4	1
Nfkb1	Rel	1
Nfkb1	Rel	1
Nfkb1	Relb	1
Nfkb1	Relb	1
Nfkb1	Ripk2	1
Nfkb1	Sele	1
Nfkb1	Selp	1
Nfkb1	Shh	1
Nfkb1	Slc1a2	1
Nfkb1	Slc1a2	1
Nfkb1	Slc2a1	1
Nfkb1	Slc2a4	1
Nfkb1	Sod2	1
Nfkb1	Sox9	1
Nfkb1	Src	1
Nfkb1	Stat1	1
Nfkb1	Stk39	1
Nfkb1	Tapbp	1
Nfkb1	Tcrg-C1	1
Nfkb1	Tec	1
Nfkb1	Tert	1
Nfkb1	Tgfb1	1
Nfkb1	Thrb	1
Nfkb1	Timp3	1
Nfkb1	Tlr2	1
Nfkb1	Tlr2	1
Nfkb1	Tlr4	1
Nfkb1	Tlr4	1
Nfkb1	Tnf	1
Nfkb1	Tnf	1
Nfkb1	Tnf	1
Nfkb1	Tnfaip3	1
Nfkb1	Tnfrsf25	1
Nfkb1	Tnfrsf4	1
Nfkb1	Tnfsf13b	1
Nfkb1	Tnfsf15	1
Nfkb1	Trem1	1
Nfkb1	Trim63	1
Nfkb1	Trp53	1
Nfkb1	Twist1	1
Nfkb1	Ube2h	1
Nfkb1	Upp1	1
Nfkb1	Upp1	1
Nfkb1	Vcam1	1
Nfkb1	Vcam1	1
Nfkb1	Vegfa	1
Nfkb1	Vegfc	1
Nfkb1	Wap	1
Nfkb1	Wt1	1
Nfkb1	Wt1	1
Nfkb1	Yy1	1
Nfkb1	Ccnd1	1
Nfkb1	Nos2	1
Nfkb1	Trp53	1
Nfkb1	Cdh1	1
Nfkb1	Birc5	1
Nfkb2	Ccnd1	1
Nfkb2	Ccnd1	1
Nfkb2	Ccnd1	1
Nfkb2	Csf2	1
Nfkb2	Dmp1	1
Nfkb2	Hes1	1
Nfkb2	Hif1a	1
Nfkb2	Il23a	1
Nfkb2	Myc	1
Nfkb2	Myc	1
Nfkb2	Rel	1
Nfkb2	Relb	1
Nfkb2	Snd1	1
Nfkbia	Nfkb1	1
Nfkbia	Ptgs2	1
Nfkbiz	Nfkb1	1
Nfkbiz	Nfkbiz	1
Nfya	Adipoq	1
Nfya	Arntl	1
Nfya	Ccnd2	1
Nfya	Cdk1	1
Nfya	Cldn11	1
Nfya	Dspp	1
Nfya	E2f1	1
Nfya	H2-Ab1	1
Nfya	Hspa1b	1
Nfya	Hspa5	1
Nfya	Hspb1	1
Nfya	Mapk1	1
Nfya	Ogg1	1
Nfya	Srebf1	1
Nfya	Trp53	1
Nfyb	Ccnd2	1
Nfyb	Dspp	1
Nfyb	H2-Ab1	1
Nfyb	Srebf1	1
Nfyc	Ccnd2	1
Nfyc	Dspp	1
Nfyc	Srebf1	1
Nhlh2	Maoa	1
Nhlh2	Mc4r	1
Nhlh2	Pcsk1	1
Nhlh2	Pcsk2	1
Nhlh2	Pkd1	1
Nkx2-1	Abca3	1
Nkx2-1	Foxj1	1
Nkx2-1	Hcrtr2	1
Nkx2-1	Pax8	1
Nkx2-1	Prdm13	1
Nkx2-1	Scgb1a1	1
Nkx2-1	Sftpb	1
Nkx2-1	Sftpb	1
Nkx2-1	Sftpc	1
Nkx2-1	Sftpc	1
Nkx2-1	Shh	1
Nkx2-1	Sox17	1
Nkx2-1	Wnt7b	1
Nkx2-2	Arx	1
Nkx2-2	Neurod1	1
Nkx2-2	Pdgfra	1
Nkx2-2	Pdx1	1
Nkx2-2	Pet1	1
Nkx2-3	Madcam1	1
Nkx2-5	Adora1	1
Nkx2-5	Calr	1
Nkx2-5	Csl	1
Nkx2-5	Etv2	1
Nkx2-5	Fgf10	1
Nkx2-5	Gjc1	1
Nkx2-5	Hand1	1
Nkx2-5	Hexim1	1
Nkx2-5	Id2	1
Nkx2-5	Id2	1
Nkx2-5	Ifi204	1
Nkx2-5	Jarid2	1
Nkx2-5	Lrrc10	1
Nkx2-5	Mef2c	1
Nkx2-5	Mov10l1	1
Nkx2-5	Msx2	1
Nkx2-5	Mycn	1
Nkx2-5	Myl2	1
Nkx2-5	Myocd	1
Nkx2-5	Nppa	1
Nkx2-5	Nppa	1
Nkx2-5	Nppb	1
Nkx2-5	Pitx2	1
Nkx2-5	Tbx5	1
Nkx2-5	Tll1	1
Nkx2-5	Tlx2	1
Nkx2-5	Trp53	1
Nkx2-9	Akip1	1
Nkx3-1	Acta2	1
Nkx3-1	Actg2	1
Nkx3-1	Ar	1
Nkx3-2	Pax3	1
Nkx3-2	Runx2	1
Nkx6-1	Mafa	1
Nono	Col2a1	1
Nono	Mia	1
Notch1	Casp3	1
Notch1	Ccnd1	1
Notch1	Ccne1	1
Notch1	Cdkn1a	1
Notch1	Cdkn1a	1
Notch1	Ctnnb1	1
Notch1	Dll4	1
Notch1	Dtx1	1
Notch1	Efnb2	1
Notch1	Gata2	1
Notch1	Hes5	1
Notch1	Hey1	1
Notch1	Hey2	1
Notch1	Nfkb1	1
Notch1	Nrarp	1
Notch1	Pax7	1
Notch1	Rbpj	1
Notch1	Runx2	1
Notch1	Scgb3a2	1
Notch1	Smarcc1	1
Notch1	Sox9	1
Notch1	Sp7	1
Notch1	Spi1	1
Notch1	Tcf3	1
Notch2	Gzmb	1
Notch2	Hes1	1
Notch2	Notch3	1
Notch2	Tcf3	1
Notch3	Foxp3	1
Notch3	Hes5	1
Notch3	Nrarp	1
Notch3	Ptcra	1
Notch4	Dlk1	1
Notch4	Hes1	1
Notch4	Hey1	1
Npas1	Th	1
Npas2	Maoa	1
Nr0b1	Cyp11a1	1
Nr0b1	Cyp19a1	1
Nr0b1	Esrrg	1
Nr0b1	Hnf4a	1
Nr0b1	Nr5a1	1
Nr0b1	Pou5f1	1
Nr0b1	Pou5f1	1
Nr0b1	Pparg	1
Nr0b1	Rlf	1
Nr0b1	Sf1	1
Nr0b1	Srebf1	1
Nr0b1	Srebf1	1
Nr0b1	Star	1
Nr0b2	Bglap	1
Nr0b2	Bhmt	1
Nr0b2	Cdkn1a	1
Nr0b2	Cyp7a1	1
Nr0b2	Cyp7a1	1
Nr0b2	Cyp8b1	1
Nr0b2	Mir127	1
Nr0b2	Mir433	1
Nr0b2	Mtf1	1
Nr0b2	Mttp	1
Nr0b2	Neurod1	1
Nr0b2	Npas2	1
Nr0b2	Nr5a2	1
Nr0b2	Nr5a2	1
Nr0b2	Pparg	1
Nr0b2	Ppargc1a	1
Nr0b2	Serpine1	1
Nr0b2	Slc40a1	1
Nr0b2	Slc51b	1
Nr0b2	Smad3	1
Nr0b2	Smad7	1
Nr1d1	Arntl	1
Nr1d1	Arntl	1
Nr1d1	Arntl	1
Nr1d1	Gja1	1
Nr1d1	Nfil3	1
Nr1d1	Nr0b2	1
Nr1d2	Gja1	1
Nr1h2	Arg2	1
Nr1h2	Csrp1	1
Nr1h2	Fasn	1
Nr1h2	Nos2	1
Nr1h3	Abca1	1
Nr1h3	Abcg1	1
Nr1h3	Apoe	1
Nr1h3	Arg2	1
Nr1h3	Bhlhe40	1
Nr1h3	Cyp7b1	1
Nr1h3	Cyp7a1	1
Nr1h3	F3	1
Nr1h3	Lipe	1
Nr1h3	Map3k8	1
Nr1h3	Mlxipl	1
Nr1h3	Nos2	1
Nr1h3	Nr1h3	1
Nr1h3	Plin1	1
Nr1h3	Pltp	1
Nr1h3	Srebf1	1
Nr1h3	Ucp1	1
Nr1h4	Abcb11	1
Nr1h4	Abcc2	1
Nr1h4	Abcc4	1
Nr1h4	Fabp6	1
Nr1h4	Hhex	1
Nr1h4	Ins2	1
Nr1h4	Klf11	1
Nr1h4	Krt13	1
Nr1h4	Nr0b2	1
Nr1h4	Scarb1	1
Nr1h4	Slc10a1	1
Nr1i2	Akr1b7	1
Nr1i2	Cd36	1
Nr1i2	Cdkn1a	1
Nr1i2	Cyp24a1	1
Nr1i2	Cyp2b10	1
Nr1i2	Cyp2c29	1
Nr1i2	Cyp3a11	1
Nr1i2	Cyp3a11	1
Nr1i2	Cyp3a41a	1
Nr1i2	E2f1	1
Nr1i2	Insig1	1
Nr1i2	Msx2	1
Nr1i2	Ppara	1
Nr1i3	Akr1b7	1
Nr1i3	Atp6v1e1	1
Nr1i3	Cpt1a	1
Nr1i3	Cyp2b10	1
Nr1i3	Cyp3a11	1
Nr1i3	Cyp7a1	1
Nr1i3	Mcl1	1
Nr1i3	Pck1	1
Nr1i3	Ppara	1
Nr1i3	Ppig	1
Nr1i3	Sqle	1
Nr1i3	Thrsp	1
Nr2c1	Esr1	1
Nr2c1	Gata1	1
Nr2c2	Ikbkb	1
Nr2c2	Junb	1
Nr2c2	Nfkb1	1
Nr2e1	Atn1	1
Nr2e3	Rho	1
Nr2f1	Calr	1
Nr2f1	Fabp7	1
Nr2f1	Pou5f1	1
Nr2f1	Rnd2	1
Nr2f2	Ar	1
Nr2f2	Atp1a1	1
Nr2f2	Bglap	1
Nr2f2	Cyp7a1	1
Nr2f2	Dr1	1
Nr2f2	Dspp	1
Nr2f2	Flt1	1
Nr2f2	Insl3	1
Nr2f2	Mttp	1
Nr2f2	Oxt	1
Nr2f2	Pou5f1	1
Nr2f2	Pou5f1	1
Nr2f2	Ppara	1
Nr2f2	Rarb	1
Nr2f2	Rare1	1
Nr2f2	Rare2	1
Nr2f2	Ren1	1
Nr2f2	Shh	1
Nr2f2	Slc2a4	1
Nr2f2	Vegfa	1
Nr2f6	Il17a	1
Nr2f6	Oxt	1
Nr2f6	Ren1	1
Nr3c1	Abcc2	1
Nr3c1	Brca1	1
Nr3c1	Ccnd3	1
Nr3c1	Cdk4	1
Nr3c1	Cdk6	1
Nr3c1	Ch25h	1
Nr3c1	Crh	1
Nr3c1	Fam89b	1
Nr3c1	Fam89b	1
Nr3c1	Hes1	1
Nr3c1	Nfkbia	1
Nr3c1	Npas4	1
Nr3c1	Nr0b1	1
Nr3c1	Pdhx	1
Nr3c1	Ptgs2	1
Nr3c1	Ptx3	1
Nr3c1	Runx2	1
Nr3c1	Slc10a1	1
Nr3c1	Trim63	1
Nr3c1	Vdr	1
Nr3c2	Fkbp5	1
Nr3c2	Mllt3	1
Nr3c2	Rasl12	1
Nr3c2	Scnn1a	1
Nr3c2	Sgk1	1
Nr3c2	Tns1	1
Nr3c2	Tsc22d3	1
Nr4a1	Ar	1
Nr4a1	Cyp21a1	1
Nr4a1	Edn1	1
Nr4a1	Fasl	1
Nr4a1	Hsd3b1	1
Nr4a1	Kcnb1	1
Nr4a1	Nkx2-5	1
Nr4a1	Prl	1
Nr4a1	Prmt1	1
Nr4a1	Serpine1	1
Nr4a2	Apom	1
Nr4a2	Foxp3	1
Nr4a2	Gch1	1
Nr4a2	Kcnb1	1
Nr4a2	Mmp1a	1
Nr4a2	Nrp1	1
Nr4a2	Pitx3	1
Nr4a2	Ptpru	1
Nr4a2	Slc18a2	1
Nr4a2	Slc6a3	1
Nr4a2	Spp1	1
Nr4a2	Tnc	1
Nr4a3	Kcnb1	1
Nr4a3	Ucp1	1
Nr5a1	Abcg2	1
Nr5a1	Adcy4	1
Nr5a1	Akr1b7	1
Nr5a1	Amh	1
Nr5a1	Amh	1
Nr5a1	Cnr1	1
Nr5a1	Cyp11a1	1
Nr5a1	Cyp11b2	1
Nr5a1	Cyp17a1	1
Nr5a1	Cyp19a1	1
Nr5a1	Cyp19a1	1
Nr5a1	Cyp21a1	1
Nr5a1	Fgf9	1
Nr5a1	Inha	1
Nr5a1	Inha	1
Nr5a1	Insl3	1
Nr5a1	Lhb	1
Nr5a1	Mc2r	1
Nr5a1	Nos1	1
Nr5a1	Nr0b1	1
Nr5a1	Nr0b1	1
Nr5a1	Nr5a1	1
Nr5a1	Pbx1	1
Nr5a1	Pou5f1	1
Nr5a1	Sox9	1
Nr5a1	Star	1
Nr5a1	Wnt4	1
Nr5a2	Apoa1	1
Nr5a2	Ccnd1	1
Nr5a2	Ccne1	1
Nr5a2	Cyp19a1	1
Nr5a2	Cyp7a1	1
Nr5a2	Cyp8b1	1
Nr5a2	Kiss1	1
Nr5a2	Kras	1
Nr5a2	Nanog	1
Nr5a2	Nr0b1	1
Nr5a2	Pou5f1	1
Nr5a2	Ptf1a	1
Nr5a2	Ptgds	1
Nr5a2	Scarb1	1
Nr5a2	Slc10a2	1
Nr5a2	Slc51a	1
Nr5a2	Slc51b	1
Nr5a2	Tnf	1
Nrf1	Atp1a1	1
Nrf1	Atp1b1	1
Nrf1	Cd47	1
Nrf1	Cox17	1
Nrf1	Cox4i1	1
Nrf1	Fcgr3	1
Nrf1	Fmr1	1
Nrf1	Fmr1	1
Nrf1	Gria2	1
Nrf1	Grin1	1
Nrf1	Grin2b	1
Nrf1	Hmox1	1
Nrf1	Ide	1
Nrf1	Il1rn	1
Nrf1	Kif17	1
Nrf1	Mt1	1
Nrf1	Nos1	1
Nrf1	Nr3c1	1
Nrf1	Pvr	1
Nrf1	Sdha	1
Nrf1	Sirt6	1
Nrf1	Sp7	1
Nrf1	Tfam	1
Nrip1	Cidea	1
Nrip1	Pou5f1	1
Nrip1	Ucp1	1
Nrip1	Ucp1	1
Nrl	Kcnv2	1
Nrl	Mef2c	1
Nrl	Nr2e3	1
Nrl	Pde6a	1
Nrl	Pde6b	1
Nrl	Ppp2r5c	1
Nrl	Prph2	1
Nrl	Rbp3	1
Nrl	Rho	1
Nrl	Rho	1
Nrl	Sag	1
Nupr1	Ccna2	1
Nupr1	Ep300	1
Nupr1	Gcg	1
Nupr1	Hmox1	1
Nupr1	Paxip1	1
Nupr1	Tcf19	1
Olig1	Smad3	1
Olig2	Gfap	1
Olig2	Pdgfra	1
Olig2	Sox10	1
Onecut1	Foxa2	1
Onecut1	Foxf1	1
Onecut1	G6pc	1
Onecut1	Mafa	1
Onecut1	Neurog3	1
Onecut1	Neurog3	1
Onecut1	Onecut3	1
Onecut1	Pdx1	1
Onecut1	Slc2a2	1
Otx2	Crx	1
Otx2	Fgf15	1
Otx2	Gnrh1	1
Otx2	Gnrh1	1
Otx2	Nkx2-2	1
Otx2	Tyr	1
Otx2	Tyrp1	1
Ovol1	Ovol2	1
Parp1	Apod	1
Parp1	E2f1	1
Parp1	E2f1	1
Parp1	Fn1	1
Parp1	Il10	1
Parp1	Mmp9	1
Parp1	Nfkb1	1
Parp1	Nkx2-1	1
Parp1	Nos2	1
Parp1	Rela	1
Parp1	Sh3bp2	1
Parp1	Vcam1	1
Pax1	Nkx3-2	1
Pax1	Pdgfra	1
Pax2	Ccnd1	1
Pax2	Emx2	1
Pax2	En2	1
Pax2	Eya1	1
Pax2	Gbx2	1
Pax2	Gcg	1
Pax2	Neurog2	1
Pax2	Pax6	1
Pax2	Pou3f3	1
Pax2	Ret	1
Pax2	Robo3	1
Pax2	Sfrp2	1
Pax2	Trp53	1
Pax2	Wt1	1
Pax2	Wt1	1
Pax3	Dct	1
Pax3	Dmrt2	1
Pax3	Fgfr4	1
Pax3	Hes1	1
Pax3	Itm2a	1
Pax3	Lbx2	1
Pax3	Lef1	1
Pax3	Mbp	1
Pax3	Met	1
Pax3	Mitf	1
Pax3	Msx2	1
Pax3	Myf5	1
Pax3	Myf5	1
Pax3	Myod1	1
Pax3	Myod1	1
Pax3	Neurog2	1
Pax3	Pou3f2	1
Pax3	Spry1	1
Pax3	St8sia2	1
Pax3	Tgfb2	1
Pax3	Tyrp1	1
Pax3	Wnt1	1
Pax4	Ins2	1
Pax4	Mnx1	1
Pax4	Pax6	1
Pax4	Pdx1	1
Pax5	Aicda	1
Pax5	Blk	1
Pax5	Blk	1
Pax5	Blnk	1
Pax5	Cd19	1
Pax5	Cd72	1
Pax5	Cd79a	1
Pax5	Cd79a	1
Pax5	Csf1r	1
Pax5	Ebf1	1
Pax5	En2	1
Pax5	Flt3	1
Pax5	Igh	1
Pax5	Igk	1
Pax5	Igll1	1
Pax5	Prdx6	1
Pax6	Aldh3a1	1
Pax6	Atoh7	1
Pax6	Bcl9	1
Pax6	Bcl9l	1
Pax6	Cdk6	1
Pax6	Cdkn1b	1
Pax6	Cryaa	1
Pax6	Cryab	1
Pax6	Cryab	1
Pax6	Dkk3	1
Pax6	Dkk3	1
Pax6	Fgf15	1
Pax6	G6pc2	1
Pax6	Gcg	1
Pax6	Gck	1
Pax6	Hoxd4	1
Pax6	Mab21l2	1
Pax6	Maf	1
Pax6	Mafa	1
Pax6	Met	1
Pax6	Mmp9	1
Pax6	Neurog1	1
Pax6	Neurog2	1
Pax6	Nr2e1	1
Pax6	Odf2	1
Pax6	Pax2	1
Pax6	Pcsk1	1
Pax6	Pcsk2	1
Pax6	Pdx1	1
Pax6	Plagl1	1
Pax6	Rlbp1	1
Pax6	Sfrp2	1
Pax6	Shh	1
Pax6	Shroom3	1
Pax6	Six3	1
Pax6	Sost	1
Pax6	Sox2	1
Pax6	Sp8	1
Pax6	Tcf4	1
Pax6	Tgfb2	1
Pax6	Tlr4	1
Pax6	Trim11	1
Pax6	Trp53	1
Pax6	Vsx2	1
Pax6	Wnt7b	1
Pax7	Ets1	1
Pax7	Id3	1
Pax7	Myf5	1
Pax7	Myod1	1
Pax7	Myod1	1
Pax7	Nfix	1
Pax7	Pax3	1
Pax8	En2	1
Pax8	Ncam1	1
Pax8	Ret	1
Pax8	Trp53	1
Pax8	Wt1	1
Pax9	Bmp4	1
Pax9	Bmp4	1
Pbrm1	Il10	1
Pbx1	Alx1	1
Pbx1	Cdh1	1
Pbx1	Cdkn2b	1
Pbx1	Pf4	1
Pbx1	Cyp17a1	1
Pbx1	Dcc	1
Pbx1	Fgf10	1
Pbx1	Hoxb1	1
Pbx1	Mc2r	1
Pbx1	Myog	1
Pbx1	Pax3	1
Pbx1	Pax6	1
Pbx1	Pbx1	1
Pbx1	Cdkn2b	1
Pbx2	Pf4	1
Pbx2	Pax6	1
Pbx4	Pgk2	1
Pcbp2	Trp53	1
Pcgf2	Hif1a	1
Pcgf2	Il17a	1
Pcgf2	Il17f	1
Pdx1	Fam3b	1
Pdx1	Gcg	1
Pdx1	Ins2	1
Pdx1	Ins2	1
Pdx1	Neurog3	1
Pdx1	Nr5a2	1
Pdx1	Pax4	1
Pdx1	Slc2a2	1
Pdx1	St18	1
Pdx1	Tshz1	1
Peg3	Zim1	1
Pelp1	Jun	1
Pelp1	Nfkb1	1
Pelp1	Nr3c1	1
Pelp1	Nr4a1	1
Pelp1	Srf	1
Per1	Arntl	1
Per1	Bhlhe40	1
Per1	Clock	1
Per1	Crem	1
Per1	Cry2	1
Per1	Egr1	1
Per1	Fxyd5	1
Per1	Scnn1a	1
Per1	Slc12a3	1
Per2	Ctnnb1	1
Per2	Maoa	1
Per2	Ucp2	1
Pgr	Adam8	1
Pgr	Bcl2l1	1
Pgr	Csn2	1
Pgr	Cyp19a1	1
Pgr	Esr1	1
Pgr	Fam89b	1
Pgr	Fshb	1
Pgr	H19	1
Pgr	Id4	1
Pgr	Ihh	1
Pgr	Klf5	1
Pgr	Nfkbia	1
Pgr	Ptger2	1
Pgr	Trp63	1
Phf12	Lgals4	1
Phf2	Sox9	1
Phox2a	Dbh	1
Phox2a	Ncam1	1
Phox2b	Dbh	1
Phox2b	Fos	1
Phox2b	Gata2	1
Phox2b	Gata3	1
Phox2b	Tlx2	1
Pias1	Nkx2-2	1
Pias2	Hoxb1	1
Pias2	Nr3c1	1
Pias3	Jak2	1
Pias3	Mitf	1
Pias3	Stat3	1
Pias4	Ccl20	1
